"Date","Price","Return"
2019-06-04,81000,-0.003696862
2019-06-05,79500,-0.018692133
2019-06-06,79500,0
2019-06-07,80000,0.006269613
2019-06-10,80900,0.011187189
2019-06-11,80900,0
2019-06-12,80000,-0.011187189
2019-06-13,80000,0
2019-06-14,80000,0
2019-06-17,79800,-0.00250313
2019-06-18,80000,0.00250313
2019-06-19,79500,-0.006269613
2019-06-20,79000,-0.006309169
2019-06-21,79000,0
2019-06-24,78500,-0.006349228
2019-06-25,78300,-0.002551022
2019-06-26,79000,0.008900249
2019-06-27,78300,-0.008900249
2019-06-28,78600,0.003824096
2019-07-01,78300,-0.003824096
2019-07-02,77000,-0.016742181
2019-07-03,77200,0.002594035
2019-07-04,79500,0.029357565
2019-07-05,79500,0
2019-07-08,78000,-0.019048195
2019-07-09,79000,0.012739026
2019-07-10,80000,0.012578782
2019-07-11,79800,-0.00250313
2019-07-12,79600,-0.002509412
2019-07-15,79900,0.00376176
2019-07-16,81500,0.019827167
2019-07-17,83000,0.018237588
2019-07-18,83900,0.010785006
2019-07-19,85600,0.02005967
2019-07-22,87400,0.02081
